"Time","Subsystem #1|Substep|box|Li-ion Battery|LIBAT|SOC"
0.03945,50.37514833
0.0395,50.37514835
0.03955,50.37514835
0.0396,50.37514836
0.03965,50.37514836
0.0397,50.37514837
0.03975,50.37514838
0.0398,50.37514839
0.03985,50.37514839
0.0399,50.3751484
0.03995,50.3751484
0.04,50.37514841
0.04005,50.37514841
0.0401,50.37514842
0.04015,50.37514842
0.0402,50.37514843
0.04025,50.37514844
0.0403,50.37514845
0.04035,50.37514845
0.0404,50.37514847
0.04045,50.37514847
0.0405,50.37514848
0.04055,50.37514849
0.0406,50.3751485
0.04065,50.3751485
0.0407,50.37514851
0.04075,50.37514852
0.0408,50.37514853
0.04085,50.37514853
0.0409,50.37514854
0.04095,50.37514854
0.041,50.37514855
0.04105,50.37514855
0.0411,50.37514857
0.04115,50.37514857
0.0412,50.37514858
0.04125,50.37514858
0.0413,50.37514859
0.04135,50.3751486
0.0414,50.37514861
0.04145,50.37514861
0.0415,50.37514862
0.04155,50.37514863
0.0416,50.37514864
0.04165,50.37514864
0.0417,50.37514866
0.04175,50.37514866
0.0418,50.37514867
0.04185,50.37514867
0.0419,50.37514868
0.04195,50.37514869
0.042,50.37514869
0.04205,50.3751487
0.0421,50.37514871
0.04215,50.37514871
0.0422,50.37514872
0.04225,50.37514872
0.0423,50.37514873
0.04235,50.37514874
0.0424,50.37514875
0.04245,50.37514876
0.0425,50.37514877
0.04255,50.37514878
0.0426,50.3751488
0.04265,50.37514881
0.0427,50.37514883
0.04275,50.37514883
0.0428,50.37514885
0.04285,50.37514885
0.0429,50.37514887
0.04295,50.37514887
0.043,50.37514889
0.04305,50.37514889
0.0431,50.3751489
0.04315,50.3751489
0.0432,50.37514891
0.04325,50.37514892
0.0433,50.37514893
0.04335,50.37514893
0.0434,50.37514894
0.04345,50.37514894
0.0435,50.37514895
0.04355,50.37514895
0.0436,50.37514896
0.04365,50.37514896
0.0437,50.37514897
0.04375,50.37514897
0.0438,50.37514898
0.04385,50.37514898
0.0439,50.375149
0.04395,50.375149
0.044,50.37514901
0.04405,50.37514902
0.0441,50.37514903
0.04415,50.37514904
0.0442,50.37514906
0.04425,50.37514906
0.0443,50.37514908
0.04435,50.37514909
0.0444,50.3751491
0.04445,50.37514911
0.0445,50.37514912
0.04455,50.37514913
0.0446,50.37514915
0.04465,50.37514915
0.0447,50.37514917
0.04475,50.37514918
0.0448,50.37514919
0.04485,50.3751492
0.0449,50.37514922
0.04495,50.37514923
0.045,50.37514925
0.04505,50.37514925
0.0451,50.37514927
0.04515,50.37514927
0.0452,50.37514928
0.04525,50.37514929
0.0453,50.3751493
0.04535,50.3751493
0.0454,50.37514931
0.04545,50.37514932
0.0455,50.37514933
0.04555,50.37514933
0.0456,50.37514935
0.04565,50.37514935
0.0457,50.37514936
0.04575,50.37514937
0.0458,50.37514938
0.04585,50.37514939
0.0459,50.37514941
0.04595,50.37514942
0.046,50.37514943
0.04605,50.37514945
0.0461,50.37514946
0.04615,50.37514947
0.0462,50.37514949
0.04625,50.3751495
0.0463,50.37514951
0.04635,50.37514952
0.0464,50.37514953
0.04645,50.37514954
0.0465,50.37514956
0.04655,50.37514956
0.0466,50.37514958
0.04665,50.37514958
0.0467,50.3751496
0.04675,50.3751496
0.0468,50.37514961
0.04685,50.37514962
0.0469,50.37514963
0.04695,50.37514964
0.047,50.37514965
0.04705,50.37514965
0.0471,50.37514966
0.04715,50.37514966
0.0472,50.37514967
0.04725,50.37514968
0.0473,50.37514969
0.04735,50.37514969
0.0474,50.37514971
0.04745,50.37514971
0.0475,50.37514973
0.04755,50.37514974
0.0476,50.37514975
0.04765,50.37514976
0.0477,50.37514978
0.04775,50.37514979
0.0478,50.3751498
0.04785,50.37514981
0.0479,50.37514982
0.04795,50.37514983
0.048,50.37514984
0.04805,50.37514984
0.0481,50.37514985
0.04815,50.37514986
0.0482,50.37514987
0.04825,50.37514987
0.0483,50.37514988
0.04835,50.37514989
0.0484,50.3751499
0.04845,50.37514991
0.0485,50.37514992
0.04855,50.37514992
0.0486,50.37514993
0.04865,50.37514994
0.0487,50.37514995
0.04875,50.37514995
0.0488,50.37514997
0.04885,50.37514998
0.0489,50.37514999
0.04895,50.37515
0.049,50.37515002
0.04905,50.37515003
0.0491,50.37515005
0.04915,50.37515005
0.0492,50.37515007
0.04925,50.37515008
0.0493,50.37515009
0.04935,50.3751501
0.0494,50.37515011
0.04945,50.37515011
0.0495,50.37515012
0.04955,50.37515013
0.0496,50.37515014
0.04965,50.37515014
0.0497,50.37515015
0.04975,50.37515016
0.0498,50.37515017
0.04985,50.37515018
0.0499,50.37515019
0.04995,50.3751502
0.05,50.37515021
0.05005,50.37515021
0.0501,50.37515022
0.05015,50.37515022
0.0502,50.37515024
0.05025,50.37515024
0.0503,50.37515026
0.05035,50.37515026
0.0504,50.37515028
0.05045,50.37515028
0.0505,50.37515029
0.05055,50.3751503
0.0506,50.37515031
0.05065,50.37515031
0.0507,50.37515032
